year	gvkey	prodmktfluid
2006	27810	11.68907533
2006	27816	4.953288263
2006	27823	11.82588987
2006	27825	4.520807688
2006	27828	5.828342748
2006	27845	8.874927229
2006	27875	4.908816479
2006	27882	5.237657756
2006	27886	5.350078362
2006	27906	10.38986516
2006	27913	5.90021135
2006	27914	8.215803618
2006	27920	16.73968051
2006	27925	7.923248342
2006	27928	5.341337146
2006	27932	11.85552738
2006	27936	4.175923829
2006	27937	4.947627504
2006	27938	5.788065971
2006	27960	3.038110395
2006	27965	5.27464579
2006	27980	4.35908946
2006	27981	7.079560138
2006	27988	12.45478192
2006	27997	7.906715029
2006	28016	8.275786298
2006	28018	2.689787593
2006	28022	9.486615456
2006	28034	10.9562011
2006	28078	6.794319799
2006	28118	5.556264109
2006	28119	6.018585452
2006	28135	7.163110622
2006	28139	8.853899986
2006	28145	6.976077787
2006	28152	8.668674997
2006	28155	7.176018962
2006	28168	3.240061869
2006	28176	5.060492763
2006	28180	3.645580426
2006	28184	6.453625561
2006	28185	10.40999639
2006	28191	8.532178107
2006	28194	3.773531581
2006	28195	6.527862565
2006	28206	6.265693507
2006	28209	7.886019389
2006	28214	5.417778811
2006	28216	8.257371589
2006	28249	7.936524981
2006	28256	6.033753663
2006	28278	2.312880164
2006	28285	3.169785428
2006	28295	2.898785092
2006	28296	11.53728889
2006	28303	6.059358671
2006	28316	5.40087353
2006	28317	6.491133591
2006	28320	5.982863491
2006	28322	11.78513389
2006	28323	7.759551474
2006	28338	6.076819659
2006	28340	9.28754696
2006	28342	7.375683121
2006	28347	3.271196453
2006	28349	7.905182176
2006	28374	7.933009456
2006	28378	6.195257834
2006	28380	9.875485877
2006	28388	3.512350411
2006	28397	4.758694256
2006	28408	2.721395619
2006	28410	5.353318394
2006	28414	3.044845484
2006	28435	6.459089935
2006	28460	4.535064411
2006	28462	2.226097375
2006	28471	11.45495322
2006	28477	6.496498878
2006	28490	15.44718331
2006	28501	7.514814775
2006	28502	3.486761694
2006	28504	10.48535004
2006	28518	1.636109591
2006	28524	6.087114928
2006	28543	7.314884803
2006	28563	14.72294386
2006	28564	10.81625238
2006	28590	9.435573235
2006	28608	7.141380096
2006	28616	10.29668326
2006	28620	9.449062829
2006	28629	3.16922605
2006	28641	3.839514765
2006	28648	3.523111623
2006	28668	3.507837023
2006	28675	3.520592854
2006	28678	11.69971553
2006	28699	7.069479698
2006	28704	7.739076644
2006	28712	5.236082812
2006	28717	6.252866709
2006	28733	4.560168742
2006	28742	3.762956787
2006	28744	8.919205621
2006	28749	12.99128852
2006	28758	5.662354797
2006	28762	3.545867525
2006	28765	6.376090497
2006	28769	6.436832317
2006	28770	5.076252658
2006	28775	8.850563248
2006	28785	4.301024393
2006	28787	4.090254572
2006	28791	4.565482547
2006	28795	15.95940811
2006	28806	14.19392161
2006	28819	5.539193176
2006	28853	7.958868996
2006	28858	11.71501442
2006	28866	15.18717657
2006	28877	3.912557812
2006	28881	5.341081707
2006	28884	7.399030145
2006	28885	4.396082399
2006	28900	6.076203526
2006	28917	3.649174614
2006	28919	6.935247198
2006	28924	5.937631183
2006	28930	6.796361957
2006	28938	7.734937247
2006	28940	5.962918117
2006	28947	3.142888836
2006	28967	5.476226898
2006	28970	5.795592809
2006	28998	8.2479827
2006	29001	4.422339987
2006	29011	7.246324227
2006	29015	5.624551186
2006	29028	3.890505809
2006	29032	11.80594543
2006	29040	11.0619276
2006	29052	10.14632429
2006	29055	14.54484908
2006	29061	17.17431886
2006	29063	6.390740751
2006	29066	7.615700515
2006	29074	8.34604967
2006	29082	6.146366006
2006	29085	7.527589906
2006	29086	11.1651658
2006	29097	10.62917326
2006	29099	6.186895028
2006	29101	9.024279017
2006	29108	7.873052789
2006	29112	8.988976403
2006	29127	15.41370996
2006	29129	5.060408047
2006	29131	4.590499077
2006	29133	6.883406473
2006	29143	10.66103439
2006	29150	4.145123722
2006	29151	6.074397014
2006	29156	2.533950426
2006	29164	3.990584518
2006	29165	5.427474722
2006	29170	4.181624734
2006	29173	5.633642215
2006	29206	4.77331172
2006	29211	11.59774873
2006	29217	5.304700752
2006	29241	9.90638721
2006	29246	13.36534335
2006	29250	6.85553308
2006	29264	4.076159083
2006	29265	4.260793042
2006	29268	2.463093911
2006	29274	7.185198123
2006	29278	14.3324568
2006	29282	12.6117816
2006	29300	15.88243641
2006	29304	2.577677277
2006	29312	15.41926842
2006	29323	7.136976422
2006	29332	5.090362438
2006	29342	5.026949309
2006	29345	6.140864664
2006	29346	6.87363203
2006	29353	7.374001483
2006	29359	6.097839927
2006	29382	5.023194743
2006	29386	8.774998851
2006	29389	8.417398953
2006	29392	5.633929836
2006	29433	4.907194672
2006	29435	4.765869616
2006	29446	12.72603949
2006	29448	9.630001647
2006	29449	4.038829043
2006	29453	12.39830309
2006	29461	2.283723169
2006	29466	17.36445417
2006	29492	10.53435965
2006	29511	5.857493354
2006	29517	8.385630999
2006	29607	6.656588607
2006	29609	4.381792156
2006	29612	5.546857511
2006	29613	9.684486517
2006	29616	3.065385525
2006	29627	4.69582271
2006	29634	5.603877952
2006	29647	2.745114705
2006	29649	5.677779124
2006	29661	8.141526311
2006	29668	4.923820098
2006	29698	6.322059154
2006	29705	7.588984624
2006	29709	10.66575285
2006	29710	8.523341234
2006	29722	7.630972207
2006	29729	11.75064451
2006	29733	9.020785897
2006	29734	6.980806259
2006	29736	2.683219729
2006	29741	3.501420718
2006	29746	7.196149772
2006	29751	5.498488065
2006	29755	4.708474436
2006	29756	5.719474679
2006	29762	8.112980064
2006	29791	8.93044449
2006	29823	2.401945056
2006	29829	10.19475842
2006	29830	5.018778546
2006	29837	16.01858998
2006	29846	3.174833199
2006	29864	4.06672415
2006	29868	8.301383835
2006	29870	5.153940703
2006	29875	7.868268858
2006	29886	6.678772114
2006	29887	6.6532904
2006	29894	3.877811293
2006	29900	7.492275044
2006	29901	8.830877719
2006	29909	2.968778117
2006	29910	5.789614915
2006	29921	4.954684022
2006	29930	3.965635753
2006	29934	5.458147176
2006	29939	12.19808799
2006	29940	13.07943015
2006	29942	2.065021942
2006	29946	8.836158759
2006	29955	11.79472519
2006	29964	5.860074375
2006	29968	4.196301272
2006	29984	3.043655031
2006	29992	16.54602003
2006	29996	12.0234147
2006	29997	5.654280144
2006	30006	6.607804378
2006	30007	13.33199068
2006	30008	7.360917186
2006	30009	6.49191594
2006	30012	15.2106852
2006	30016	1.81625081
2006	30029	7.353420632
2006	30032	8.32610387
2006	30055	13.18229573
2006	30059	5.402756368
2006	30067	7.597023173
2006	30098	4.398485656
2006	30117	7.828963939
2006	30121	2.830662876
2006	30137	14.36530545
2006	30138	4.547090553
2006	30146	8.397122433
2006	30152	3.88044359
2006	30161	7.2607856
2006	30163	5.69371662
2006	30170	5.569025835
2006	30175	10.87155465
2006	30185	6.042114671
2006	30188	13.81377935
2006	30209	3.983219826
2006	30219	1.373834864
2006	30220	5.742459729
2006	30222	10.1407527
2006	30231	9.317874207
2006	30233	7.705046093
2006	30234	11.48209192
2006	30236	16.12086526
2006	30247	4.967126746
2006	30255	18.69395694
2006	30257	9.792012505
2006	30259	7.425335575
2006	30260	6.036131461
2006	30261	8.146125975
2006	30265	7.224066814
2006	30277	5.92446115
2006	30281	16.05000637
2006	30283	8.783858485
2006	30293	7.642878473
2006	30298	6.589731587
2006	30310	4.11434156
2006	30312	5.114315321
2006	30328	7.396364699
2006	30354	6.205944624
2006	30384	8.159851926
2006	30398	8.951008668
2006	30399	6.740304209
2006	30416	11.59284763
2006	30461	12.06888701
2006	30463	4.856253381
2006	30467	11.48125666
2006	30473	1.775535409
2006	30477	3.295190427
2006	30490	7.001197386
2006	30495	3.970581463
2006	30536	4.937797508
2006	30539	5.556128609
2006	30540	7.132862327
2006	30558	3.107441426
2006	30559	6.024223906
2006	30576	8.748400622
2006	30584	3.941589264
2006	30594	5.903309736
2006	30608	3.364028389
2006	30612	8.541369552
2006	30614	5.485461516
2006	30618	5.808189047
2006	30637	7.509743021
2006	30640	6.72454372
2006	30646	11.67390525
2006	30647	7.185567199
2006	30649	8.253240326
2006	30651	4.826818126
2006	30662	8.743311812
2006	30666	4.698531141
2006	30671	4.577900657
2006	30674	15.88135266
2006	30685	6.623516983
2006	30688	7.043158074
2006	30692	4.363155201
2006	30697	5.812002591
2006	30710	6.262005261
2006	30714	6.147815772
2006	30740	10.33590135
2006	30751	5.479776986
2006	30778	5.719513417
2006	30822	8.204139198
2006	30843	6.589099441
2006	30847	5.837294898
2006	30857	15.66786336
2006	30870	7.812463429
2006	30877	6.416391415
2006	30888	6.234593764
2006	30899	7.839679933
2006	30932	12.15745843
2006	30939	4.731725653
2006	30945	7.707816457
2006	30950	3.300680441
2006	30964	7.810562664
2006	30990	10.07782581
2006	31037	6.769424611
2006	31062	7.903454286
2006	31093	3.443581001
2006	31095	5.287395928
2006	31099	6.061229757
2006	31122	7.824849542
2006	31143	9.267560891
2006	31144	5.316100575
2006	31147	7.158412905
2006	31170	2.714505801
2006	31193	16.49407758
2006	31203	12.47294538
2006	31214	3.939110008
2006	31224	6.602066557
2006	31227	6.085756336
2006	31234	10.71018173
2006	31242	10.11275403
2006	31267	13.62451332
2006	31270	7.776692293
2006	31276	10.63981864
2006	31300	7.029617239
2006	31336	10.61432091
2006	31368	13.09235616
2006	31381	8.708680245
2006	31392	6.70619675
2006	31418	11.69987316
2006	31453	8.722128745
2006	31456	2.408426746
2006	31460	7.207417961
2006	31462	17.72604523
2006	31477	6.212904311
2006	31479	5.71262975
2006	31483	6.960246578
2006	31488	9.03371932
2006	31489	12.31362937
2006	31500	3.813974648
2006	31521	6.673060895
2006	31549	10.13666897
2006	31554	6.347932463
2006	31560	7.538143448
2006	31564	6.010268155
2006	31567	1.503914315
2006	31576	16.91160644
2006	31587	4.227967701
2006	31593	9.466026494
2006	31607	7.048453852
2006	31614	13.40427342
2006	31629	7.972882151
2006	31634	10.35962847
2006	31659	13.86149652
2006	31673	8.006833366
2006	31674	5.709644175
2006	31683	2.942545324
2006	31689	9.833543576
2006	31692	11.08926544
2006	31702	9.631606775
2006	31703	14.2955554
2006	31707	14.38416364
2006	31718	8.612119914
2006	31720	8.57835849
2006	31737	5.720961972
2006	31738	5.627932
2006	31739	11.38887963
2006	31743	7.807193383
2006	31744	15.31797855
2006	31748	7.979260189
2006	31752	6.5044394
2006	31763	4.396669897
2006	31775	5.77692867
2006	31778	6.375014469
2006	31843	15.87096229
2006	31846	5.251236324
2006	31849	3.647848587
2006	31881	5.287053322
2006	31887	9.974880139
2006	31895	9.556813439
2006	60800	9.108906377
2006	60801	8.757420243
2006	60802	6.312255812
2006	60823	8.438292951
2006	60846	9.920325911
2006	60887	7.371643736
2006	60893	3.959714922
2006	60894	4.636474391
2006	60900	8.65888497
2006	60902	6.223797922
2006	60911	6.192238498
2006	60914	5.300963766
2006	60916	11.82396057
2006	60923	5.966569817
2006	60931	3.892754023
2006	60942	6.843382786
2006	60950	7.941848248
2006	60979	3.929172919
2006	60983	9.543266091
2006	60984	13.5043104
2006	60990	11.39947845
2006	60992	4.985419515
2006	61004	15.78076316
2006	61008	7.237782539
2006	61019	10.04493477
2006	61028	3.886765171
2006	61047	4.52893471
2006	61055	9.977090091
2006	61060	4.98084856
2006	61061	9.085494287
2006	61069	9.670102708
2006	61077	7.001772663
2006	61095	5.056077479
2006	61121	7.04308387
2006	61122	2.875693502
2006	61129	5.494940574
2006	61140	13.8890768
2006	61151	5.223552355
2006	61153	5.299928839
2006	61155	7.616178013
2006	61163	7.436235229
2006	61167	14.94666357
2006	61171	3.74039604
2006	61179	4.922729074
2006	61181	7.964778846
2006	61188	13.88482148
2006	61192	7.493908089
2006	61206	10.24665887
2006	61212	2.276830287
2006	61229	12.95849344
2006	61253	7.408676897
2006	61285	6.331957745
2006	61296	5.753392293
2006	61302	13.91372206
2006	61321	4.777513228
2006	61325	11.39978101
2006	61338	3.698197919
2006	61339	5.907482477
2006	61350	10.2124125
2006	61355	7.781179499
2006	61356	2.971517452
2006	61376	4.419396695
2006	61380	5.481679626
2006	61381	6.390621673
2006	61388	8.02519168
2006	61390	10.68369375
2006	61396	7.004352967
2006	61398	9.913154545
2006	61399	15.22798379
2006	61403	4.859398439
2006	61404	5.862040045
2006	61406	14.13262389
2006	61408	12.55562894
2006	61409	3.604593279
2006	61414	12.03998378
2006	61418	5.25396611
2006	61420	1.924432621
2006	61425	5.768324826
2006	61427	7.405355378
2006	61439	8.332247638
2006	61441	7.452435049
2006	61444	9.173473979
2006	61483	11.17566841
2006	61487	12.31007325
2006	61489	7.330405175
2006	61494	3.45979737
2006	61496	8.652555088
2006	61498	8.225588765
2006	61513	6.31505179
2006	61518	11.22691594
2006	61519	1.051604663
2006	61523	9.191644026
2006	61527	7.124919733
2006	61534	2.84985081
2006	61544	5.797209068
2006	61546	5.770464275
2006	61552	5.467031142
2006	61557	6.805016807
2006	61560	6.934939997
2006	61562	4.246081418
2006	61567	3.781761561
2006	61570	9.166719136
2006	61572	5.484726004
2006	61574	5.053026725
2006	61576	9.255566373
2006	61581	3.110661569
2006	61584	8.633684267
2006	61585	15.15064447
2006	61586	18.07543688
2006	61587	6.016110196
2006	61589	9.421073136
2006	61591	10.62410828
2006	61592	8.298241053
2006	61596	2.768792179
2006	61600	12.31812613
2006	61608	5.666570221
2006	61610	2.820348897
2006	61635	6.130737249
2006	61640	5.834396931
2006	61645	13.71658256
2006	61646	8.247352043
2006	61655	13.13104402
2006	61656	7.99494965
2006	61662	3.761485094
2006	61664	8.573741916
2006	61673	10.24079021
2006	61676	8.67476662
2006	61679	10.05394274
2006	61685	7.714588318
2006	61688	11.28448708
2006	61693	6.141679857
2006	61694	5.766681491
2006	61703	9.981502918
2006	61706	9.622152783
2006	61711	14.72294386
2006	61712	7.115017332
2006	61718	5.848909171
2006	61719	4.377875933
2006	61725	6.343105074
2006	61726	3.910497876
2006	61732	6.539540038
2006	61737	7.944800079
2006	61739	10.33388272
2006	61746	8.778321528
2006	61752	6.410284528
2006	61753	3.748455713
2006	61759	5.996326939
2006	61763	3.052024893
2006	61766	4.307385496
2006	61811	7.422881041
2006	61815	11.80319995
2006	61836	13.2159184
2006	61839	4.9697971
2006	61870	7.764659216
2006	61871	14.08648976
2006	61877	5.922655057
2006	61880	7.417911658
2006	61885	9.441339484
2006	61899	14.57267132
2006	61900	6.348585063
2006	61901	14.37307217
2006	61903	7.257200235
2006	61921	5.280414855
2006	61925	4.321670319
2006	61971	5.082847128
2006	61976	17.05968945
2006	61984	3.965623345
2006	61988	4.455100039
2006	61996	9.137057696
2006	62016	6.840842277
2006	62046	5.491543737
2006	62055	12.68732425
2006	62057	7.950987011
2006	62064	11.36531075
2006	62065	5.044460719
2006	62070	10.5620419
2006	62072	6.783249434
2006	62078	4.616778944
2006	62088	7.464974024
2006	62093	5.095791956
2006	62107	9.705966328
2006	62110	7.995284683
2006	62123	6.766874642
2006	62139	12.53563506
2006	62168	8.431249369
2006	62169	6.90236082
2006	62170	15.8473077
2006	62200	11.98600062
2006	62204	7.878784693
2006	62217	14.37507978
2006	62221	4.565606844
2006	62224	12.30682268
2006	62236	10.19877268
2006	62243	6.225711022
2006	62245	6.430823448
2006	62257	4.564535024
2006	62261	10.03510141
2006	62262	6.017728268
2006	62263	17.35710688
2006	62266	5.310891612
2006	62268	6.346015653
2006	62285	7.759095554
2006	62288	9.547202595
2006	62290	2.683251344
2006	62296	3.458902821
2006	62302	3.373340578
2006	62313	5.069112452
2006	62317	10.31357601
2006	62330	6.835163231
2006	62335	12.41552791
2006	62336	10.02656257
2006	62374	8.23555657
2006	62378	3.008878462
2006	62382	15.86069939
2006	62388	6.353039361
2006	62391	10.83476173
2006	62396	10.93250562
2006	62399	8.767130859
2006	62465	10.13022474
2006	62472	10.75620483
2006	62494	5.578030061
2006	62501	5.22562659
2006	62516	5.467793721
2006	62520	14.82185824
2006	62525	16.98685278
2006	62549	5.575479849
2006	62553	2.348812568
2006	62559	6.228981632
2006	62571	5.439923533
2006	62575	11.69143051
2006	62590	4.78025718
2006	62599	10.42907173
2006	62602	4.465231562
2006	62613	5.081369285
2006	62618	7.522822318
2006	62626	12.52649047
2006	62634	10.91681363
2006	62640	6.756829444
2006	62646	3.291018313
2006	62654	2.758736084
2006	62655	4.065852375
2006	62666	8.293420679
2006	62667	5.947662604
2006	62686	5.197938865
2006	62689	15.45126522
2006	62698	5.77239516
2006	62700	4.304965642
2006	62709	12.52131541
2006	62712	5.328985003
2006	62723	7.577077322
2006	62730	7.661759924
2006	62732	6.488956709
2006	62733	2.881780322
2006	62745	5.372253586
2006	62748	5.667367978
2006	62755	16.85909869
2006	62768	6.679151429
2006	62784	14.48265742
2006	62797	8.999892827
2006	62811	8.360470176
2006	62823	6.746551016
2006	62826	16.51831673
2006	62865	4.593457483
2006	62870	5.040391991
2006	62895	5.291444239
2006	62897	2.546032125
2006	62911	11.19105408
2006	62913	13.14189008
2006	62919	8.339067677
2006	62921	14.88511656
2006	62948	6.784387893
2006	62954	8.820045554
2006	62955	6.212104219
2006	62957	4.432334406
2006	62967	6.739726757
2006	62976	9.967444057
2006	62977	10.4436473
2006	62979	10.45125587
2006	62984	6.262335203
2006	63000	3.587862087
2006	63018	6.720602222
2006	63026	7.796027202
2006	63029	9.679200437
2006	63030	13.68769698
2006	63053	8.096793465
2006	63054	6.565093465
2006	63058	10.63023267
2006	63059	9.900707664
2006	63080	6.931485158
2006	63081	15.83208937
2006	63083	8.615883454
2006	63084	11.72363776
2006	63085	1.811035286
2006	63099	9.361919548
2006	63100	10.08642767
2006	63102	3.420527018
2006	63120	17.65039831
2006	63122	6.111124236
2006	63123	6.413192742
2006	63135	17.24900271
2006	63138	4.444971942
2006	63154	7.099434583
2006	63157	4.577228849
2006	63161	2.651675543
2006	63166	10.20951693
2006	63172	4.64371247
2006	63178	15.93007589
2006	63194	5.54676617
2006	63195	4.164662798
2006	63196	4.28675758
2006	63224	12.32047862
2006	63232	13.585104
2006	63244	9.326203523
2006	63281	6.094162107
2006	63288	7.299675045
2006	63290	5.584240061
2006	63291	5.60727281
2006	63318	10.33141346
2006	63337	7.086754175
2006	63338	9.603437946
2006	63374	10.57436001
2006	63383	8.326008865
2006	63384	7.490778142
2006	63385	9.222436345
2006	63405	16.80961217
2006	63415	9.309493438
2006	63417	7.910145544
2006	63422	4.055791023
2006	63424	2.470832203
2006	63447	4.819467378
2006	63448	4.845692497
2006	63454	6.403188355
2006	63456	3.546105572
2006	63462	7.431870411
2006	63467	7.787053681
2006	63468	4.273359992
2006	63470	9.958496096
2006	63474	6.640643802
2006	63479	11.28172859
2006	63483	7.082977894
2006	63490	9.522275226
2006	63495	9.125287254
2006	63501	4.033341996
2006	63511	12.26160309
2006	63520	3.177784603
2006	63525	4.14366616
2006	63527	6.935910435
2006	63531	4.813157922
2006	63538	12.32314608
2006	63541	5.471781869
2006	63543	7.429586549
2006	63551	10.22920624
2006	63572	5.431504068
2006	63593	3.572377531
2006	63596	4.903865407
2006	63600	6.124094237
2006	63606	6.123295206
2006	63607	11.87530498
2006	63621	6.538538967
2006	63635	9.743476125
2006	63639	3.903107274
2006	63640	5.899979721
2006	63643	3.634106999
2006	63645	14.31763361
2006	63650	18.19191493
2006	63651	5.663518592
2006	63657	5.578432911
2006	63663	7.193463912
2006	63667	4.955455222
2006	63669	8.163811521
2006	63676	9.810398104
2006	63679	10.86920663
2006	63687	7.363574747
2006	63698	1.456867576
2006	63699	7.574933833
2006	63700	13.36093476
2006	63702	10.83820927
2006	63707	4.477638733
2006	63708	4.783138054
2006	63718	4.603538224
2006	63723	3.809799839
2006	63724	2.416418926
2006	63725	8.501413558
2006	63739	5.687612205
2006	63742	9.597822811
2006	63755	8.610339891
2006	63758	9.756730896
2006	63763	4.063051236
2006	63766	7.596236596
2006	63769	4.783138054
2006	63781	12.95102681
2006	63789	15.80089073
2006	63790	15.34649489
2006	63798	4.011044052
2006	63799	7.308536961
2006	63800	6.134404709
2006	63803	5.512483494
2006	63812	5.823348592
2006	63814	9.65003952
2006	63847	3.912601807
2006	63848	5.023885673
2006	63857	2.790271799
2006	63863	8.105301666
2006	63866	13.2109333
2006	63874	7.160704232
2006	63876	3.344093129
2006	63892	8.877357128
2006	63895	7.35502906
2006	63898	5.833756339
2006	63901	9.487472842
2006	63917	10.24981813
2006	63919	7.022979133
2006	63927	3.411478861
2006	63928	7.757429585
2006	63930	5.643028429
2006	63936	14.89116331
2006	63938	8.483716459
2006	63952	11.83013928
2006	63959	8.989246913
2006	63971	5.705819397
2006	63986	11.7691025
2006	63996	15.20494197
2006	64004	14.42690767
2006	64011	8.974622449
2006	64028	4.393025308
2006	64030	4.902577914
2006	64054	7.601815078
2006	64055	6.151129281
2006	64061	4.960394907
2006	64063	11.33740143
2006	64082	7.838783918
2006	64088	7.746593007
2006	64102	2.76869012
2006	64103	1.733734999
2006	64130	8.715289469
2006	64132	8.138883646
2006	64135	6.407176843
2006	64142	5.817338549
2006	64154	4.342247046
2006	64156	6.335614514
2006	64160	3.858874909
2006	64162	7.129927095
2006	64163	5.263049852
2006	64165	3.521311071
2006	64166	15.19180467
2006	64175	5.08686998
2006	64189	11.71757567
2006	64194	8.556337468
2006	64199	13.40528632
2006	64218	13.4855943
2006	64223	3.945888792
2006	64228	9.719597594
2006	64254	4.578021164
2006	64275	1.693654431
2006	64282	7.139576539
2006	64302	7.33236495
2006	64304	6.197539823
2006	64306	7.163081464
2006	64314	12.03998378
2006	64319	6.632767705
2006	64323	12.82783685
2006	64327	14.87561358
2006	64334	8.978238172
2006	64341	6.626776958
2006	64344	7.929347979
2006	64346	3.063489525
2006	64356	7.536432859
2006	64360	11.21303625
2006	64363	11.41242757
2006	64365	7.256466944
2006	64375	13.25508416
2006	64383	6.000319001
2006	64389	4.713801293
2006	64402	4.885992014
2006	64404	11.18550877
2006	64408	7.991726922
2006	64410	4.530290086
2006	64418	7.190074277
2006	64433	2.250593924
2006	64455	3.515351465
2006	64480	11.19200863
2006	64485	5.943146497
2006	64486	4.651688147
2006	64515	15.16578373
2006	64535	12.26679334
2006	64536	6.029601722
2006	64547	7.450281449
2006	64549	5.872327095
2006	64550	11.06460721
2006	64552	5.081843669
2006	64554	4.116184876
2006	64568	9.763794128
2006	64584	16.32982273
2006	64595	6.9144876
2006	64602	3.744350957
2006	64621	6.776605261
2006	64626	12.44807359
2006	64630	6.114802437
2006	64637	13.15857828
2006	64639	2.993474192
2006	64663	3.551389439
2006	64690	2.000457811
2006	64692	13.13114556
2006	64699	10.55543247
2006	64708	8.772374214
2006	64739	5.399965872
2006	64741	9.88147268
2006	64745	4.494066083
2006	64760	4.41803829
2006	64766	5.72115663
2006	64767	10.46796663
2006	64768	5.508804977
2006	64784	9.082150226
2006	64794	7.844719703
2006	64820	4.717807388
2006	64821	9.129070049
2006	64831	13.54665215
2006	64848	3.060300275
2006	64850	7.345672791
2006	64851	5.485660247
2006	64853	8.672579314
2006	64857	12.37494694
2006	64867	13.28278061
2006	64879	8.090762231
2006	64891	4.95484795
2006	64896	3.155810296
2006	64901	9.202454641
2006	64902	6.141688695
2006	64915	3.101268786
2006	64925	9.881150357
2006	64929	8.829900204
2006	64930	8.068858894
2006	64934	8.348884497
2006	64942	4.288389333
2006	64955	6.297108435
2006	64979	12.83297258
2006	64994	6.351425069
2006	64997	6.985953261
2006	65006	10.52557075
2006	65009	8.605603202
2006	65011	10.16591829
2006	65014	6.130440954
2006	65021	10.66849932
2006	65022	5.734121961
2006	65026	3.689551073
2006	65036	9.082131389
2006	65042	11.13741381
2006	65045	9.565370086
2006	65050	12.26388757
2006	65069	15.79611684
2006	65072	7.041682527
2006	65084	7.366288382
2006	65088	5.889478616
2006	65105	3.351864426
2006	65106	11.68429324
2006	65108	7.355487545
2006	65133	9.737808436
2006	65142	6.089774574
2006	65148	5.901209795
2006	65156	5.329773351
2006	65176	9.687279875
2006	65180	6.69690741
2006	65218	9.144946076
2006	65220	12.48915099
2006	65226	7.036185353
2006	65228	8.092855185
2006	65231	10.84732828
2006	65235	3.041172369
2006	65242	7.580146746
2006	65243	15.3802283
2006	65244	8.655578605
2006	65247	4.842631161
2006	65266	10.43853831
2006	65270	4.924082044
2006	65275	8.908014475
2006	65286	6.678585772
2006	65287	9.355450688
2006	65290	7.488980865
2006	65317	3.282001825
2006	65325	6.506518752
2006	65343	4.377817367
2006	65345	7.73719605
2006	65365	4.994314447
2006	65374	7.552397172
2006	65376	11.68021815
2006	65399	4.784204965
2006	65404	12.86234272
2006	65406	4.709117326
2006	65413	7.983884574
2006	65417	3.858801994
2006	65421	5.708453923
2006	65426	9.026101313
2006	65430	4.878279319
2006	65448	11.37843656
2006	65457	6.914540656
2006	65459	3.910701736
2006	65464	9.302628849
2006	65467	11.29689688
2006	65469	3.415819459
2006	65474	6.459381707
2006	65482	5.333207074
2006	65483	7.341607721
2006	65484	5.406611022
2006	65491	8.156369043
2006	65515	7.529373368
2006	65521	6.506886178
2006	65526	9.620062014
2006	65527	7.555249359
2006	65532	10.3054895
2006	65540	13.88180921
2006	65548	9.193030902
2006	65550	6.274035832
2006	65552	6.441287157
2006	65553	15.01606842
2006	65554	6.542737548
2006	65556	9.615372958
2006	65569	5.364707845
2006	65570	4.450287928
2006	65576	3.043655031
2006	65587	5.150037493
2006	65590	3.351846261
2006	65607	10.26390128
2006	65609	4.354321999
2006	65610	7.56811767
2006	65615	7.382287335
2006	65621	4.313540253
2006	65630	4.193894251
2006	65640	7.70257156
2006	65643	5.65609438
2006	65655	0.6637231902
2006	65671	4.485261026
2006	65676	6.218667585
2006	65679	11.8782436
2006	65686	7.821598217
2006	65689	6.963185506
2006	65702	8.906904929
2006	65703	6.026416034
2006	65710	6.605258463
2006	65713	4.660141675
2006	65717	6.116664694
2006	65718	6.947880391
2006	65732	7.264767939
2006	65737	8.437038808
2006	65739	9.252491691
2006	65765	4.264229201
2006	65771	4.389442494
2006	65772	5.081533273
2006	65812	11.01929334
2006	65827	14.10950407
2006	65831	3.911119511
2006	65832	12.5716143
2006	65838	10.79748351
2006	65850	5.144966609
2006	65872	17.68934776
2006	65876	13.91738111
2006	65881	4.896750245
2006	65884	5.270419588
2006	65886	3.927382032
2006	65893	12.98876034
2006	65896	3.631226145
2006	65899	7.832852794
2006	65904	9.756999695
2006	65905	9.45219576
2006	65908	9.789290813
2006	65911	6.079963908
2006	65921	7.988627623
2006	65930	10.72931275
2006	65937	4.518486896
2006	65944	13.45991587
2006	65948	2.419377753
2006	65958	9.494454651
2006	65967	8.394698086
2006	65971	14.29534282
2006	65973	9.561684788
2006	65980	16.42606779
2006	66000	7.923279376
2006	66004	5.695802845
2006	66016	4.623770615
2006	66029	10.75967631
2006	66032	7.225489319
2006	66050	5.464718352
2006	66059	2.779828891
2006	66061	6.357395781
2006	66065	5.564863453
2006	66085	13.2845143
2006	66148	9.252351762
2006	66151	13.2885653
2006	66155	10.59308317
2006	66161	13.83587562
2006	66164	9.138238394
2006	66185	6.235143387
2006	66198	6.569269283
2006	66235	13.334075
2006	66239	6.831638918
2006	66275	8.683105502
2006	66278	4.055472093
2006	66281	16.76632346
2006	66285	9.447709099
2006	66286	15.80761847
2006	66288	11.6124009
2006	66290	4.376461114
2006	66300	3.263931282
2006	66313	8.33044306
2006	66325	4.143430158
2006	66354	9.007352161
2006	66360	3.132631069
2006	66366	11.21603937
2006	66368	8.736762946
2006	66371	6.646047205
2006	66379	7.347127049
2006	66386	7.299235904
2006	66393	7.947371566
2006	66404	6.271207353
2006	66425	7.609195898
2006	66438	6.443856697
2006	66446	6.589096006
2006	66448	8.557004164
2006	66455	5.034795037
2006	66484	9.946455019
2006	66496	6.580809743
2006	66504	8.51368249
2006	66515	5.030289577
2006	66519	5.741902732
